product_id,target_band,target_band_name_primary,target_wavelength_nm_primary,dx_px_primary,dy_px_primary,shift_px_primary,response_primary,corr_before_primary,corr_after_primary,corr_gain_primary,status_primary,error_primary,exceeds_plausibility_flag_primary,target_band_name_check,target_wavelength_nm_check,dx_px_check,dy_px_check,shift_px_check,response_check,corr_before_check,corr_after_check,corr_gain_check,status_check,error_check,exceeds_plausibility_flag_check,target_band_name,target_wavelength_nm,primary_max_side,check_max_side,scale_delta_dx_px,scale_delta_dy_px,scale_delta_px,scale_pair_available,sample_order,stratum,stratum_population_n,stratum_sample_n,inclusion_probability,design_weight,start_datetime,center_lon,center_lat,time_bin,lat_band,lon_band,source_identifier
6939,5,MS5,740,-1.0176350316687603,0.0779001238574892,1.020612309829982,0.5556247299537063,0.9841136006885696,0.9841020743926416,-1.1526295928154797e-05,ok,,False,MS5,740,-1.235770172055254,0.0230443221078076,1.2359850156546723,0.8800342953181826,0.984472907224834,0.9844593660395586,-1.3541185275411928e-05,ok,,False,MS5,740,4096,2048,0.21813514038649373,0.054855801749681604,0.22492687357680427,True,87,T5_A2_L1,337,5,0.0148367952522255,67.39999999999999,2026-08-19 15:31:08+00:00,-63.692930344,44.651833686,5,2,1,phisat_PHISAT-2_L1_000006939_20260819153108_20260819153112_166CB0F6.zip
6939,6,MS6,783,-1.99778780406632,1.1111368003059852,2.2859967408267123,0.4586104834452271,0.9741705895816264,0.9741858230722782,1.5233490651911374e-05,ok,,False,MS6,783,-1.9405881355046404,1.1614728062027098,2.2616147751572933,0.7843339021637803,0.9745695676751388,0.974660254945262,9.068727012306876e-05,ok,,False,MS6,783,4096,2048,-0.05719966856167957,-0.0503360058967246,0.0761939339659076,True,87,T5_A2_L1,337,5,0.0148367952522255,67.39999999999999,2026-08-19 15:31:08+00:00,-63.692930344,44.651833686,5,2,1,phisat_PHISAT-2_L1_000006939_20260819153108_20260819153112_166CB0F6.zip
6939,7,MS7,842,0.9691567907962052,0.0881929641757324,0.9731612836917124,0.6280388841405511,0.970175407351696,0.9705174702733228,0.0003420629216269,ok,,False,MS7,842,0.7615961927619992,0.0611703109921109,0.764048799342322,0.8512617993401363,0.9705010335285396,0.9708590408520436,0.0003580073235038,ok,,False,MS7,842,4096,2048,0.207560598034206,0.0270226531836215,0.20931226825343882,True,87,T5_A2_L1,337,5,0.0148367952522255,67.39999999999999,2026-08-19 15:31:08+00:00,-63.692930344,44.651833686,5,2,1,phisat_PHISAT-2_L1_000006939_20260819153108_20260819153112_166CB0F6.zip
6971,0,PAN,625,2.9775429264948343,-0.985641070660222,3.1364390954220123,0.3749179118312895,0.8752771952201299,0.8532008135986855,-0.0220763816214444,ok,,False,PAN,625,-0.9550461560133954,-0.5440721811405638,1.099148624348415,0.6127196450252086,0.8824302938296735,0.8869497258407056,0.0045194320110321,ok,,False,PAN,625,4096,2048,3.9325890825082297,-0.4415688895196582,3.957302108261959,True,88,T5_A1_L3,142,2,0.0140845070422535,71.0,2026-08-21 00:39:23+00:00,152.169708866,-4.474587016,5,1,3,phisat_PHISAT-2_L1_000006971_20260821003923_20260821003925_4019CC92.zip
6971,1,MS1,490,16.83104419093638,-1.6094316044973311,16.907818269865814,0.1697927842033095,0.8110526390899776,0.7548305573972311,-0.0562220816927464,ok,,False,MS1,490,15.254365403623751,0.2324781563081615,15.256136796726544,0.3455985844193492,0.8177187332945658,0.7839001266795944,-0.0338186066149713,ok,,False,MS1,490,4096,2048,1.5766787873126304,-1.8419097608054926,2.4245716251148726,True,88,T5_A1_L3,142,2,0.0140845070422535,71.0,2026-08-21 00:39:23+00:00,152.169708866,-4.474587016,5,1,3,phisat_PHISAT-2_L1_000006971_20260821003923_20260821003925_4019CC92.zip
6971,2,MS2,560,4.070092845236786,-0.1008205555694985,4.071341370270125,0.2654419167884043,0.8452998166052549,0.8234409362030638,-0.021858880402191,ok,,False,MS2,560,4.208423837866803,-0.0046499160193889,4.208426406727881,0.4325818876095582,0.8540770084303727,0.8306675151803823,-0.0234094932499904,ok,,False,MS2,560,4096,2048,-0.13833099263001714,-0.0961706395501096,0.16847627558051892,True,88,T5_A1_L3,142,2,0.0140845070422535,71.0,2026-08-21 00:39:23+00:00,152.169708866,-4.474587016,5,1,3,phisat_PHISAT-2_L1_000006971_20260821003923_20260821003925_4019CC92.zip
6971,4,MS4,705,14.834865903111677,0.2346015576063109,14.83672080529039,0.1997006906749447,0.7353889225327128,0.6885180246630497,-0.0468708978696631,ok,,False,MS4,705,13.547767293362996,-0.0748710297725665,13.547974177205068,0.2970933162723668,0.7467898363165949,0.7146929315118304,-0.0320969048047644,ok,,False,MS4,705,4096,2048,1.2870986097486803,0.3094725873788774,1.3237809915374834,True,88,T5_A1_L3,142,2,0.0140845070422535,71.0,2026-08-21 00:39:23+00:00,152.169708866,-4.474587016,5,1,3,phisat_PHISAT-2_L1_000006971_20260821003923_20260821003925_4019CC92.zip
6971,5,MS5,740,13.612594546968694,20.882790492349383,24.92776903470344,-0.0012096465361537,0.0942868127190819,0.1187573683628927,0.0244705556438108,ok,,False,MS5,740,-3.046148303224527,3.147528998265898,4.380177882251175,-0.0405617048745625,0.0966353891408112,0.1026699440758825,0.0060345549350712,ok,,False,MS5,740,4096,2048,16.65874285019322,17.735261494083485,24.3321436296185,True,88,T5_A1_L3,142,2,0.0140845070422535,71.0,2026-08-21 00:39:23+00:00,152.169708866,-4.474587016,5,1,3,phisat_PHISAT-2_L1_000006971_20260821003923_20260821003925_4019CC92.zip
6971,6,MS6,783,-1.8991356858073232,0.0325423637684707,1.8994144778184912,-0.0634902153615257,-0.0817381764972359,-0.0792645809791172,0.0024735955181186,ok,,False,MS6,783,-833.2052704011148,-391.7085419695027,920.6881146599366,-0.0034157477202825,-0.0821627066363916,0.0462233253587775,0.1283860319951692,ok,,True,MS6,783,4096,2048,831.3061347153075,391.74108433327115,918.9836596860208,True,88,T5_A1_L3,142,2,0.0140845070422535,71.0,2026-08-21 00:39:23+00:00,152.169708866,-4.474587016,5,1,3,phisat_PHISAT-2_L1_000006971_20260821003923_20260821003925_4019CC92.zip
6971,7,MS7,842,-67.18088336623487,-6.605873015367251,67.50487869897115,-0.0467753722987254,0.0240047350529315,-0.0454314397433068,-0.0694361747962383,ok,,False,MS7,842,-370.86348869783615,199.3090077344345,421.0270867927798,0.0051428638034849,0.0246902568838783,0.0034728554784489,-0.0212174014054293,ok,,True,MS7,842,4096,2048,303.6826053316013,-205.91488074980174,366.91151916394523,True,88,T5_A1_L3,142,2,0.0140845070422535,71.0,2026-08-21 00:39:23+00:00,152.169708866,-4.474587016,5,1,3,phisat_PHISAT-2_L1_000006971_20260821003923_20260821003925_4019CC92.zip
