product_id,level,master_band,master_band_index,master_band_name,target_band,target_band_name,target_wavelength_nm,target_role,dx_px,dy_px,shift_px,dx_px_downsampled,dy_px_downsampled,scale,scale_x,scale_y,response,corr_before,corr_after,corr_gain,max_side,status,error,analysis_max_side,sample_order,stratum,stratum_population_n,stratum_sample_n,inclusion_probability,design_weight,start_datetime,center_lon,center_lat,time_bin,lat_band,lon_band,source_identifier,phiesta_version,extracted_utc,exceeds_plausibility_flag,corr_improved
1295,L1C,RED,3,MS3,0,PAN,625,panchromatic,-1725.5008480240326,-978.5968654526114,1983.6847031737004,-1725.5008480240326,-978.5968654526114,1.0,1.0,1.0,-0.0001916534165502,0.5263133313867316,0.3038270625200911,-0.2224862688666405,4096,ok,,4096,1,T0_A0_L3,25,1,0.04,25.0,2024-08-29 00:20:27+00:00,123.953724514,-74.86373352,0,0,3,phisat_PHISAT-2_L1_000001295_20240829002027_20240829002036_B5E60397.zip,0.1.0,2026-09-10T17:02:10.037528+00:00,True,False
1295,L1C,RED,3,MS3,1,MS1,490,blue,-9.065065717116797,124.09851204085383,124.42916100018353,-9.065065717116797,124.09851204085383,1.0,1.0,1.0,-0.0008207290375139,0.7213645520783615,0.6779323628442411,-0.0434321892341204,4096,ok,,4096,1,T0_A0_L3,25,1,0.04,25.0,2024-08-29 00:20:27+00:00,123.953724514,-74.86373352,0,0,3,phisat_PHISAT-2_L1_000001295_20240829002027_20240829002036_B5E60397.zip,0.1.0,2026-09-10T17:02:10.037528+00:00,True,False
1295,L1C,RED,3,MS3,2,MS2,560,green,-762.1501426930081,-565.7425155415294,949.1772405079204,-762.1501426930081,-565.7425155415294,1.0,1.0,1.0,0.0010452448186697,0.7020397853757477,0.4261610379816475,-0.2758787473941002,4096,ok,,4096,1,T0_A0_L3,25,1,0.04,25.0,2024-08-29 00:20:27+00:00,123.953724514,-74.86373352,0,0,3,phisat_PHISAT-2_L1_000001295_20240829002027_20240829002036_B5E60397.zip,0.1.0,2026-09-10T17:02:10.037528+00:00,True,False
1295,L1C,RED,3,MS3,4,MS4,705,red-edge,-374.3267857311389,-99.5736576163804,387.3441051660785,-374.3267857311389,-99.5736576163804,1.0,1.0,1.0,0.0009975872089853,0.6075570676304403,0.5441851411717137,-0.0633719264587265,4096,ok,,4096,1,T0_A0_L3,25,1,0.04,25.0,2024-08-29 00:20:27+00:00,123.953724514,-74.86373352,0,0,3,phisat_PHISAT-2_L1_000001295_20240829002027_20240829002036_B5E60397.zip,0.1.0,2026-09-10T17:02:10.037528+00:00,True,False
1295,L1C,RED,3,MS3,5,MS5,740,red-edge,-175.21037247304548,-46.43001854360136,181.2578860190709,-175.21037247304548,-46.43001854360136,1.0,1.0,1.0,0.0038549396776943,0.6278224737921954,0.6282363055599651,0.0004138317677697,4096,ok,,4096,1,T0_A0_L3,25,1,0.04,25.0,2024-08-29 00:20:27+00:00,123.953724514,-74.86373352,0,0,3,phisat_PHISAT-2_L1_000001295_20240829002027_20240829002036_B5E60397.zip,0.1.0,2026-09-10T17:02:10.037528+00:00,True,True
1295,L1C,RED,3,MS3,6,MS6,783,red-edge/nir,-221.2478944768696,-353.28654307621946,416.8477087968621,-221.2478944768696,-353.28654307621946,1.0,1.0,1.0,0.0012875906140834,0.6313745823753122,0.4056935224619398,-0.2256810599133724,4096,ok,,4096,1,T0_A0_L3,25,1,0.04,25.0,2024-08-29 00:20:27+00:00,123.953724514,-74.86373352,0,0,3,phisat_PHISAT-2_L1_000001295_20240829002027_20240829002036_B5E60397.zip,0.1.0,2026-09-10T17:02:10.037528+00:00,True,False
1295,L1C,RED,3,MS3,7,MS7,842,nir,313.3411926617196,84.13094336766562,324.4390831120724,313.3411926617196,84.13094336766562,1.0,1.0,1.0,-0.0013610585592687,0.8188448381270959,0.76571417531138,-0.0531306628157158,4096,ok,,4096,1,T0_A0_L3,25,1,0.04,25.0,2024-08-29 00:20:27+00:00,123.953724514,-74.86373352,0,0,3,phisat_PHISAT-2_L1_000001295_20240829002027_20240829002036_B5E60397.zip,0.1.0,2026-09-10T17:02:10.037528+00:00,True,False
1295,L1C,RED,3,MS3,0,PAN,625,panchromatic,-65.36394806062162,-15.308434573679731,67.1326587822073,-32.68197403031081,-7.654217286839867,2.0,2.0,2.0,0.0354568332550115,0.556140424332311,0.5694385217138604,0.0132980973815494,2048,ok,,2048,1,T0_A0_L3,25,1,0.04,25.0,2024-08-29 00:20:27+00:00,123.953724514,-74.86373352,0,0,3,phisat_PHISAT-2_L1_000001295_20240829002027_20240829002036_B5E60397.zip,0.1.0,2026-09-10T17:02:42.606951+00:00,False,True
1295,L1C,RED,3,MS3,1,MS1,490,blue,709.617680482808,-102.66428461523492,717.005723679636,354.808840241404,-51.33214230761746,2.0,2.0,2.0,-0.0054075366278993,0.8044493802638695,0.6311711167847555,-0.173278263479114,2048,ok,,2048,1,T0_A0_L3,25,1,0.04,25.0,2024-08-29 00:20:27+00:00,123.953724514,-74.86373352,0,0,3,phisat_PHISAT-2_L1_000001295_20240829002027_20240829002036_B5E60397.zip,0.1.0,2026-09-10T17:02:42.606951+00:00,True,False
1295,L1C,RED,3,MS3,2,MS2,560,green,588.0568514592219,291.5246033535632,656.3516244427111,294.02842572961094,145.7623016767816,2.0,2.0,2.0,0.0020296820584917,0.7625054085361631,0.662195731988443,-0.1003096765477201,2048,ok,,2048,1,T0_A0_L3,25,1,0.04,25.0,2024-08-29 00:20:27+00:00,123.953724514,-74.86373352,0,0,3,phisat_PHISAT-2_L1_000001295_20240829002027_20240829002036_B5E60397.zip,0.1.0,2026-09-10T17:02:42.606951+00:00,True,False
1295,L1C,RED,3,MS3,4,MS4,705,red-edge,-690.8340906092312,479.5948185152413,840.9892571814165,-345.4170453046156,239.79740925762064,2.0,2.0,2.0,0.0007668150283279,0.6669964180842558,0.398528218947792,-0.2684681991364637,2048,ok,,2048,1,T0_A0_L3,25,1,0.04,25.0,2024-08-29 00:20:27+00:00,123.953724514,-74.86373352,0,0,3,phisat_PHISAT-2_L1_000001295_20240829002027_20240829002036_B5E60397.zip,0.1.0,2026-09-10T17:02:42.606951+00:00,True,False
1295,L1C,RED,3,MS3,5,MS5,740,red-edge,-14.246478755779208,39.161120966164845,41.67199961923431,-7.123239377889604,19.580560483082422,2.0,2.0,2.0,0.0172762997390236,0.6914666963044872,0.7207575817133411,0.0292908854088539,2048,ok,,2048,1,T0_A0_L3,25,1,0.04,25.0,2024-08-29 00:20:27+00:00,123.953724514,-74.86373352,0,0,3,phisat_PHISAT-2_L1_000001295_20240829002027_20240829002036_B5E60397.zip,0.1.0,2026-09-10T17:02:42.606951+00:00,False,True
1295,L1C,RED,3,MS3,6,MS6,783,red-edge/nir,217.0248907518888,-166.358762496468,273.4502533647125,108.51244537594437,-83.179381248234,2.0,2.0,2.0,-0.0004666750028263,0.6913700820535696,0.6291469033613427,-0.0622231786922269,2048,ok,,2048,1,T0_A0_L3,25,1,0.04,25.0,2024-08-29 00:20:27+00:00,123.953724514,-74.86373352,0,0,3,phisat_PHISAT-2_L1_000001295_20240829002027_20240829002036_B5E60397.zip,0.1.0,2026-09-10T17:02:42.606951+00:00,True,False
1295,L1C,RED,3,MS3,7,MS7,842,nir,-13.62631226099802,-16.67946241521895,21.53789340429854,-6.81315613049901,-8.339731207609475,2.0,2.0,2.0,0.0495162899023853,0.86779891064987,0.8769718327030568,0.0091729220531867,2048,ok,,2048,1,T0_A0_L3,25,1,0.04,25.0,2024-08-29 00:20:27+00:00,123.953724514,-74.86373352,0,0,3,phisat_PHISAT-2_L1_000001295_20240829002027_20240829002036_B5E60397.zip,0.1.0,2026-09-10T17:02:42.606951+00:00,False,True
1309,L1C,RED,3,MS3,0,PAN,625,panchromatic,,,,,,,,,,,,,4096,failed,ValueError: Registration image has near-zero variance.,4096,2,T0_A1_L2,5,1,0.2,5.0,2024-09-16 09:36:51+00:00,12.172203886,-16.482034464,0,1,2,phisat_PHISAT-2_L1_000001309_20240916093651_20240916093701_D038159D.zip,0.1.0,2026-09-10T17:04:58.416652+00:00,False,
1309,L1C,RED,3,MS3,1,MS1,490,blue,-1.024575111426202,-0.0105080609573633,1.0246289954413246,-1.024575111426202,-0.0105080609573633,1.0,1.0,1.0,0.2520661153830588,0.706383489672733,0.7058016491770871,-0.0005818404956459,4096,ok,,4096,2,T0_A1_L2,5,1,0.2,5.0,2024-09-16 09:36:51+00:00,12.172203886,-16.482034464,0,1,2,phisat_PHISAT-2_L1_000001309_20240916093651_20240916093701_D038159D.zip,0.1.0,2026-09-10T17:04:58.416652+00:00,False,False
1309,L1C,RED,3,MS3,2,MS2,560,green,-0.033108194714714,0.0727750859084608,0.0799522713013912,-0.033108194714714,0.0727750859084608,1.0,1.0,1.0,0.5684218853712082,0.9846429571290244,0.9847110769354408,6.811980641663329e-05,4096,ok,,4096,2,T0_A1_L2,5,1,0.2,5.0,2024-09-16 09:36:51+00:00,12.172203886,-16.482034464,0,1,2,phisat_PHISAT-2_L1_000001309_20240916093651_20240916093701_D038159D.zip,0.1.0,2026-09-10T17:04:58.416652+00:00,False,True
1309,L1C,RED,3,MS3,4,MS4,705,red-edge,1.0218600500186312,-0.0021110399843564,1.021862230593682,1.0218600500186312,-0.0021110399843564,1.0,1.0,1.0,0.3813470918685198,0.9866885251862296,0.9870034285526448,0.0003149033664151,4096,ok,,4096,2,T0_A1_L2,5,1,0.2,5.0,2024-09-16 09:36:51+00:00,12.172203886,-16.482034464,0,1,2,phisat_PHISAT-2_L1_000001309_20240916093651_20240916093701_D038159D.zip,0.1.0,2026-09-10T17:04:58.416652+00:00,False,True
1309,L1C,RED,3,MS3,5,MS5,740,red-edge,0.9540416566992462,-0.1974866188511441,0.974267133461198,0.9540416566992462,-0.1974866188511441,1.0,1.0,1.0,0.4661782821640372,0.981398123693684,0.9827243325518042,0.0013262088581202,4096,ok,,4096,2,T0_A1_L2,5,1,0.2,5.0,2024-09-16 09:36:51+00:00,12.172203886,-16.482034464,0,1,2,phisat_PHISAT-2_L1_000001309_20240916093651_20240916093701_D038159D.zip,0.1.0,2026-09-10T17:04:58.416652+00:00,False,True
1309,L1C,RED,3,MS3,6,MS6,783,red-edge/nir,2.889808865531677,0.8126847740393259,3.0019080301136523,2.889808865531677,0.8126847740393259,1.0,1.0,1.0,0.3187137627974152,0.9733794488344408,0.9764758612995752,0.0030964124651345,4096,ok,,4096,2,T0_A1_L2,5,1,0.2,5.0,2024-09-16 09:36:51+00:00,12.172203886,-16.482034464,0,1,2,phisat_PHISAT-2_L1_000001309_20240916093651_20240916093701_D038159D.zip,0.1.0,2026-09-10T17:04:58.416652+00:00,False,True
1309,L1C,RED,3,MS3,7,MS7,842,nir,1.8997335776930413,-0.1114206995630411,1.9029982234635745,1.8997335776930413,-0.1114206995630411,1.0,1.0,1.0,0.3740457184612751,0.9068715116793908,0.9071821698715972,0.0003106581922064,4096,ok,,4096,2,T0_A1_L2,5,1,0.2,5.0,2024-09-16 09:36:51+00:00,12.172203886,-16.482034464,0,1,2,phisat_PHISAT-2_L1_000001309_20240916093651_20240916093701_D038159D.zip,0.1.0,2026-09-10T17:04:58.416652+00:00,False,True
1309,L1C,RED,3,MS3,0,PAN,625,panchromatic,,,,,,,,,,,,,2048,failed,ValueError: Registration image has near-zero variance.,2048,2,T0_A1_L2,5,1,0.2,5.0,2024-09-16 09:36:51+00:00,12.172203886,-16.482034464,0,1,2,phisat_PHISAT-2_L1_000001309_20240916093651_20240916093701_D038159D.zip,0.1.0,2026-09-10T17:05:50.861127+00:00,False,
1309,L1C,RED,3,MS3,1,MS1,490,blue,-1.5174045093599489,0.4657751766578712,1.5872816259935028,-0.7587022546799744,0.2328875883289356,2.0,2.0,2.0,0.4806757324840873,0.7098959561158049,0.7095632568822632,-0.0003326992335417,2048,ok,,2048,2,T0_A1_L2,5,1,0.2,5.0,2024-09-16 09:36:51+00:00,12.172203886,-16.482034464,0,1,2,phisat_PHISAT-2_L1_000001309_20240916093651_20240916093701_D038159D.zip,0.1.0,2026-09-10T17:05:50.861127+00:00,False,False
1309,L1C,RED,3,MS3,2,MS2,560,green,-0.0270730147790345,0.1522357939556968,0.1546243353762505,-0.0135365073895172,0.0761178969778484,2.0,2.0,2.0,0.9211164539883612,0.9857312247510054,0.9856679579257204,-6.326682528501326e-05,2048,ok,,2048,2,T0_A1_L2,5,1,0.2,5.0,2024-09-16 09:36:51+00:00,12.172203886,-16.482034464,0,1,2,phisat_PHISAT-2_L1_000001309_20240916093651_20240916093701_D038159D.zip,0.1.0,2026-09-10T17:05:50.861127+00:00,False,False
1309,L1C,RED,3,MS3,4,MS4,705,red-edge,1.22766929177169,-0.0454645372919912,1.228510852255843,0.613834645885845,-0.0227322686459956,2.0,2.0,2.0,0.7266008398728445,0.9884753404194256,0.988997527522152,0.0005221871027263,2048,ok,,2048,2,T0_A1_L2,5,1,0.2,5.0,2024-09-16 09:36:51+00:00,12.172203886,-16.482034464,0,1,2,phisat_PHISAT-2_L1_000001309_20240916093651_20240916093701_D038159D.zip,0.1.0,2026-09-10T17:05:50.861127+00:00,False,True
1309,L1C,RED,3,MS3,5,MS5,740,red-edge,0.4274583655844708,-0.5677232123671274,0.710654838982046,0.2137291827922354,-0.2838616061835637,2.0,2.0,2.0,0.9183742466848344,0.9833838980573972,0.9839683659110784,0.000584467853681,2048,ok,,2048,2,T0_A1_L2,5,1,0.2,5.0,2024-09-16 09:36:51+00:00,12.172203886,-16.482034464,0,1,2,phisat_PHISAT-2_L1_000001309_20240916093651_20240916093701_D038159D.zip,0.1.0,2026-09-10T17:05:50.861127+00:00,False,True
1309,L1C,RED,3,MS3,6,MS6,783,red-edge/nir,1.815979760980781,0.0118529874450814,1.816018443079031,0.9079898804903904,0.0059264937225407,2.0,2.0,2.0,0.7639070525765419,0.9753239269904818,0.9774019745456978,0.002078047555216,2048,ok,,2048,2,T0_A1_L2,5,1,0.2,5.0,2024-09-16 09:36:51+00:00,12.172203886,-16.482034464,0,1,2,phisat_PHISAT-2_L1_000001309_20240916093651_20240916093701_D038159D.zip,0.1.0,2026-09-10T17:05:50.861127+00:00,False,True
1309,L1C,RED,3,MS3,7,MS7,842,nir,1.3234888902966304,-0.04927645619955,1.324405909030231,0.6617444451483152,-0.024638228099775,2.0,2.0,2.0,0.6304150453215698,0.908958398528207,0.9097761310632074,0.0008177325350003,2048,ok,,2048,2,T0_A1_L2,5,1,0.2,5.0,2024-09-16 09:36:51+00:00,12.172203886,-16.482034464,0,1,2,phisat_PHISAT-2_L1_000001309_20240916093651_20240916093701_D038159D.zip,0.1.0,2026-09-10T17:05:50.861127+00:00,False,True
1334,L1C,RED,3,MS3,0,PAN,625,panchromatic,,,,,,,,,,,,,4096,failed,ValueError: Registration image has near-zero variance.,4096,3,T0_A1_L1,2,1,0.5,2.0,2024-10-02 11:28:16+00:00,-9.357523287,19.275854452,0,1,1,phisat_PHISAT-2_L1_000001334_20241002112816_20241002112825_07E22ED4.zip,0.1.0,2026-09-10T17:07:59.295842+00:00,False,
1334,L1C,RED,3,MS3,1,MS1,490,blue,-0.9473461847933322,0.2740492886473475,0.9861885248017236,-0.9473461847933322,0.2740492886473475,1.0,1.0,1.0,0.5982069289311767,0.836365507012364,0.8415339669925218,0.0051684599801578,4096,ok,,4096,3,T0_A1_L1,2,1,0.5,2.0,2024-10-02 11:28:16+00:00,-9.357523287,19.275854452,0,1,1,phisat_PHISAT-2_L1_000001334_20241002112816_20241002112825_07E22ED4.zip,0.1.0,2026-09-10T17:07:59.295842+00:00,False,True
1334,L1C,RED,3,MS3,2,MS2,560,green,-0.0139144427348583,0.2210515510253117,0.2214890514840804,-0.0139144427348583,0.2210515510253117,1.0,1.0,1.0,0.7751238029450178,0.8829304339652468,0.8875133821779526,0.0045829482127057,4096,ok,,4096,3,T0_A1_L1,2,1,0.5,2.0,2024-10-02 11:28:16+00:00,-9.357523287,19.275854452,0,1,1,phisat_PHISAT-2_L1_000001334_20241002112816_20241002112825_07E22ED4.zip,0.1.0,2026-09-10T17:07:59.295842+00:00,False,True
1334,L1C,RED,3,MS3,4,MS4,705,red-edge,-0.0551195603097767,-1.028755112365161,1.03023067666722,-0.0551195603097767,-1.028755112365161,1.0,1.0,1.0,0.692936590872705,0.8878570291523977,0.9049427675069004,0.0170857383545026,4096,ok,,4096,3,T0_A1_L1,2,1,0.5,2.0,2024-10-02 11:28:16+00:00,-9.357523287,19.275854452,0,1,1,phisat_PHISAT-2_L1_000001334_20241002112816_20241002112825_07E22ED4.zip,0.1.0,2026-09-10T17:07:59.295842+00:00,False,True
1334,L1C,RED,3,MS3,5,MS5,740,red-edge,-0.096012856546622,-1.801608052897791,1.8041646390749408,-0.096012856546622,-1.801608052897791,1.0,1.0,1.0,0.6216403804719448,0.8330869455261634,0.8647241821277817,0.0316372366016183,4096,ok,,4096,3,T0_A1_L1,2,1,0.5,2.0,2024-10-02 11:28:16+00:00,-9.357523287,19.275854452,0,1,1,phisat_PHISAT-2_L1_000001334_20241002112816_20241002112825_07E22ED4.zip,0.1.0,2026-09-10T17:07:59.295842+00:00,False,True
1334,L1C,RED,3,MS3,6,MS6,783,red-edge/nir,-1.9569531413640109,-1.052453776864695,2.2220091246282565,-1.9569531413640109,-1.052453776864695,1.0,1.0,1.0,0.6343610305339098,0.8204046700953814,0.8692308506142835,0.048826180518902,4096,ok,,4096,3,T0_A1_L1,2,1,0.5,2.0,2024-10-02 11:28:16+00:00,-9.357523287,19.275854452,0,1,1,phisat_PHISAT-2_L1_000001334_20241002112816_20241002112825_07E22ED4.zip,0.1.0,2026-09-10T17:07:59.295842+00:00,False,True
1334,L1C,RED,3,MS3,7,MS7,842,nir,-1.0902383866960008,-0.0256111463777415,1.0905391651125056,-1.0902383866960008,-0.0256111463777415,1.0,1.0,1.0,0.823166485875845,0.3848487630286947,0.3930664516480327,0.008217688619338,4096,ok,,4096,3,T0_A1_L1,2,1,0.5,2.0,2024-10-02 11:28:16+00:00,-9.357523287,19.275854452,0,1,1,phisat_PHISAT-2_L1_000001334_20241002112816_20241002112825_07E22ED4.zip,0.1.0,2026-09-10T17:07:59.295842+00:00,False,True
1334,L1C,RED,3,MS3,0,PAN,625,panchromatic,,,,,,,,,,,,,2048,failed,ValueError: Registration image has near-zero variance.,2048,3,T0_A1_L1,2,1,0.5,2.0,2024-10-02 11:28:16+00:00,-9.357523287,19.275854452,0,1,1,phisat_PHISAT-2_L1_000001334_20241002112816_20241002112825_07E22ED4.zip,0.1.0,2026-09-10T17:08:33.223379+00:00,False,
1334,L1C,RED,3,MS3,1,MS1,490,blue,-0.6428755155329782,1.009199183438568,1.1965667220530851,-0.3214377577664891,0.504599591719284,2.0,2.0,2.0,1.011404854245484,0.8626911700913698,0.8670673948303282,0.0043762247389584,2048,ok,,2048,3,T0_A1_L1,2,1,0.5,2.0,2024-10-02 11:28:16+00:00,-9.357523287,19.275854452,0,1,1,phisat_PHISAT-2_L1_000001334_20241002112816_20241002112825_07E22ED4.zip,0.1.0,2026-09-10T17:08:33.223379+00:00,False,True
1334,L1C,RED,3,MS3,2,MS2,560,green,-0.0286669391743998,0.3143718914159308,0.315676225766304,-0.0143334695871999,0.1571859457079654,2.0,2.0,2.0,1.0542223716620356,0.9053711783059688,0.9053772476081712,6.069302202149629e-06,2048,ok,,2048,3,T0_A1_L1,2,1,0.5,2.0,2024-10-02 11:28:16+00:00,-9.357523287,19.275854452,0,1,1,phisat_PHISAT-2_L1_000001334_20241002112816_20241002112825_07E22ED4.zip,0.1.0,2026-09-10T17:08:33.223379+00:00,False,True
1334,L1C,RED,3,MS3,4,MS4,705,red-edge,-0.2014355008423081,-1.0159851174321377,1.0357615651505832,-0.100717750421154,-0.5079925587160687,2.0,2.0,2.0,1.0818646854786491,0.9173640974722662,0.9347030347860394,0.0173389373137732,2048,ok,,2048,3,T0_A1_L1,2,1,0.5,2.0,2024-10-02 11:28:16+00:00,-9.357523287,19.275854452,0,1,1,phisat_PHISAT-2_L1_000001334_20241002112816_20241002112825_07E22ED4.zip,0.1.0,2026-09-10T17:08:33.223379+00:00,False,True
1334,L1C,RED,3,MS3,5,MS5,740,red-edge,-0.243074933394837,-1.4760014210487498,1.4958828891938143,-0.1215374666974185,-0.7380007105243749,2.0,2.0,2.0,1.0666961309034375,0.862526911575001,0.8906088940627047,0.0280819824877036,2048,ok,,2048,3,T0_A1_L1,2,1,0.5,2.0,2024-10-02 11:28:16+00:00,-9.357523287,19.275854452,0,1,1,phisat_PHISAT-2_L1_000001334_20241002112816_20241002112825_07E22ED4.zip,0.1.0,2026-09-10T17:08:33.223379+00:00,False,True
1334,L1C,RED,3,MS3,6,MS6,783,red-edge/nir,-1.9036436434721509,-1.1097489437584045,2.203497637735248,-0.9518218217360754,-0.5548744718792022,2.0,2.0,2.0,1.0430837210733443,0.8473508138903947,0.8968756258733743,0.0495248119829796,2048,ok,,2048,3,T0_A1_L1,2,1,0.5,2.0,2024-10-02 11:28:16+00:00,-9.357523287,19.275854452,0,1,1,phisat_PHISAT-2_L1_000001334_20241002112816_20241002112825_07E22ED4.zip,0.1.0,2026-09-10T17:08:33.223379+00:00,False,True
1334,L1C,RED,3,MS3,7,MS7,842,nir,-1.1983456112920976,-0.0900631510157836,1.2017252494950428,-0.5991728056460488,-0.0450315755078918,2.0,2.0,2.0,1.0754207277786918,0.3903475964654925,0.3940873028728339,0.0037397064073413,2048,ok,,2048,3,T0_A1_L1,2,1,0.5,2.0,2024-10-02 11:28:16+00:00,-9.357523287,19.275854452,0,1,1,phisat_PHISAT-2_L1_000001334_20241002112816_20241002112825_07E22ED4.zip,0.1.0,2026-09-10T17:08:33.223379+00:00,False,True
1369,L1C,RED,3,MS3,0,PAN,625,panchromatic,-0.1775881188459607,-0.0694677388737545,0.190691653460447,-0.1775881188459607,-0.0694677388737545,1.0,1.0,1.0,0.7666035423171706,0.8684170546248193,0.877276322445176,0.0088592678203566,4096,ok,,4096,4,T0_A2_L0,24,1,0.0416666666666666,24.0,2024-10-15 18:52:18+00:00,-117.853259276,35.02265484,0,2,0,phisat_PHISAT-2_L1_000001369_20241015185218_20241015185224_0DECCD4F.zip,0.1.0,2026-09-10T17:10:54.728186+00:00,False,True
1369,L1C,RED,3,MS3,1,MS1,490,blue,1.6724693809933342,0.5656280201860682,1.7655279345226569,1.6724693809933342,0.5656280201860682,1.0,1.0,1.0,0.6371391335269436,0.8454192249537675,0.8399621994940508,-0.0054570254597167,4096,ok,,4096,4,T0_A2_L0,24,1,0.0416666666666666,24.0,2024-10-15 18:52:18+00:00,-117.853259276,35.02265484,0,2,0,phisat_PHISAT-2_L1_000001369_20241015185218_20241015185224_0DECCD4F.zip,0.1.0,2026-09-10T17:10:54.728186+00:00,False,False
1369,L1C,RED,3,MS3,2,MS2,560,green,0.6341830848914469,-0.4526733017032711,0.7791670573358276,0.6341830848914469,-0.4526733017032711,1.0,1.0,1.0,1.0275028583128003,0.9332128490184646,0.9373409970659003,0.0041281480474358,4096,ok,,4096,4,T0_A2_L0,24,1,0.0416666666666666,24.0,2024-10-15 18:52:18+00:00,-117.853259276,35.02265484,0,2,0,phisat_PHISAT-2_L1_000001369_20241015185218_20241015185224_0DECCD4F.zip,0.1.0,2026-09-10T17:10:54.728186+00:00,False,True
1369,L1C,RED,3,MS3,4,MS4,705,red-edge,-1.1788807013176663,-1.1579909016436432,1.652483777901826,-1.1788807013176663,-1.1579909016436432,1.0,1.0,1.0,1.0081334974966012,0.9613706341255648,0.9778767756023788,0.0165061414768141,4096,ok,,4096,4,T0_A2_L0,24,1,0.0416666666666666,24.0,2024-10-15 18:52:18+00:00,-117.853259276,35.02265484,0,2,0,phisat_PHISAT-2_L1_000001369_20241015185218_20241015185224_0DECCD4F.zip,0.1.0,2026-09-10T17:10:54.728186+00:00,False,True
1369,L1C,RED,3,MS3,5,MS5,740,red-edge,-0.7813517616154968,-0.8141059932063399,1.1283967137288735,-0.7813517616154968,-0.8141059932063399,1.0,1.0,1.0,0.9721161401830614,0.9380139518050812,0.9455484619326744,0.0075345101275932,4096,ok,,4096,4,T0_A2_L0,24,1,0.0416666666666666,24.0,2024-10-15 18:52:18+00:00,-117.853259276,35.02265484,0,2,0,phisat_PHISAT-2_L1_000001369_20241015185218_20241015185224_0DECCD4F.zip,0.1.0,2026-09-10T17:10:54.728186+00:00,False,True
1369,L1C,RED,3,MS3,6,MS6,783,red-edge/nir,-1.295743480602141,-1.373104860154399,1.887953422228044,-1.295743480602141,-1.373104860154399,1.0,1.0,1.0,0.8714051879942417,0.902302712298785,0.9210634551501165,0.0187607428513313,4096,ok,,4096,4,T0_A2_L0,24,1,0.0416666666666666,24.0,2024-10-15 18:52:18+00:00,-117.853259276,35.02265484,0,2,0,phisat_PHISAT-2_L1_000001369_20241015185218_20241015185224_0DECCD4F.zip,0.1.0,2026-09-10T17:10:54.728186+00:00,False,True
1369,L1C,RED,3,MS3,7,MS7,842,nir,-1.0224646143847167,-1.237391011910404,1.6051698988037186,-1.0224646143847167,-1.237391011910404,1.0,1.0,1.0,0.94498772372026,0.8817592399413636,0.8987728808037876,0.0170136408624239,4096,ok,,4096,4,T0_A2_L0,24,1,0.0416666666666666,24.0,2024-10-15 18:52:18+00:00,-117.853259276,35.02265484,0,2,0,phisat_PHISAT-2_L1_000001369_20241015185218_20241015185224_0DECCD4F.zip,0.1.0,2026-09-10T17:10:54.728186+00:00,False,True
1369,L1C,RED,3,MS3,0,PAN,625,panchromatic,-0.3469175307595833,-0.107680386145148,0.3632448743047788,-0.1734587653797916,-0.053840193072574,2.0,2.0,2.0,0.8725625471561216,0.8875202954304564,0.8921358613653744,0.0046155659349179,2048,ok,,2048,4,T0_A2_L0,24,1,0.0416666666666666,24.0,2024-10-15 18:52:18+00:00,-117.853259276,35.02265484,0,2,0,phisat_PHISAT-2_L1_000001369_20241015185218_20241015185224_0DECCD4F.zip,0.1.0,2026-09-10T17:11:28.072650+00:00,False,True
1369,L1C,RED,3,MS3,1,MS1,490,blue,-0.9795085579594344,0.2419263866042911,1.0089427097963388,-0.4897542789797171,0.1209631933021455,2.0,2.0,2.0,0.8837910989532247,0.850414650916369,0.8476718013877231,-0.0027428495286458,2048,ok,,2048,4,T0_A2_L0,24,1,0.0416666666666666,24.0,2024-10-15 18:52:18+00:00,-117.853259276,35.02265484,0,2,0,phisat_PHISAT-2_L1_000001369_20241015185218_20241015185224_0DECCD4F.zip,0.1.0,2026-09-10T17:11:28.072650+00:00,False,False
1369,L1C,RED,3,MS3,2,MS2,560,green,-0.0315903550281291,-0.4177787958064982,0.418971446230326,-0.0157951775140645,-0.2088893979032491,2.0,2.0,2.0,0.9558382005197928,0.938115915164366,0.939223275522735,0.0011073603583688,2048,ok,,2048,4,T0_A2_L0,24,1,0.0416666666666666,24.0,2024-10-15 18:52:18+00:00,-117.853259276,35.02265484,0,2,0,phisat_PHISAT-2_L1_000001369_20241015185218_20241015185224_0DECCD4F.zip,0.1.0,2026-09-10T17:11:28.072650+00:00,False,True
1369,L1C,RED,3,MS3,4,MS4,705,red-edge,-1.3347162115505853,-1.3711800635610416,1.913531325085432,-0.6673581057752926,-0.6855900317805208,2.0,2.0,2.0,0.9552713567391038,0.968974726256732,0.9821825968644172,0.013207870607685,2048,ok,,2048,4,T0_A2_L0,24,1,0.0416666666666666,24.0,2024-10-15 18:52:18+00:00,-117.853259276,35.02265484,0,2,0,phisat_PHISAT-2_L1_000001369_20241015185218_20241015185224_0DECCD4F.zip,0.1.0,2026-09-10T17:11:28.072650+00:00,False,True
